NSC,SMILES
80200,"Fc1cc2c(Cc3ccccc23)cc1NC(=O)C(F)(F)F"
80201,"OC(=O)c1cc(F)cc2C(=O)c3cc(F)ccc3c12"
80202,"[O-][N+](=O)c1c(F)cc(F)cc1I"
80203,"NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O"
80204,"COc1cccc2c(OC)c3CC(Oc3[n+](C)c12)C(C)C"
80205,"NC(=N)N\N=C\C(=N/NC(=N)N)\C(O)C(O)C(O)CO"
80206,"CO[C@@H]1CCCCCC[C@H]1[Hg]Cl"
80207,"COC1OC(COC(=O)C)C(OC(=O)C)C(OC(=O)C)C1(OC(=O)C)[Hg]OC(=O)C"
80208,"COC1CCC([Hg]OC(=O)C)C(CCC1[Hg]OC(=O)C)OC"
80209,"CC(C)OC1OC(COC(=O)C)C(OC(=O)C)C(OC(=O)C)C1[Hg]SCc2ccccc2"
80210,"COC1OC(COC(=O)C)C(OC(=O)C)C(OC(=O)C)C1[Hg]Sc2ccccc2"
80211,"CC1=NN(C2CC(O)C(CO)O2)C(=O)NC1=O"
80212,"CC1=C2C(O)C(C)(C)C=C2C(C)(O)C(=O)C13CC3"
80214,"CN(C)C(=O)CCC(=O)C"
80237,"[Cl-].CCO.CN1CCC(C1)C=C2c3ccccc3Sc4ccccc24"
80242,"O=C(CSc1nc2ccccc2[nH]1)c3ccccc3"
80256,"NN1C=NN/C/1=N/N=C/c2ccc(cc2)N(CCCl)CCCl"
80260,"C(c1cc([nH]n1)c2ccccc2)c3cc([nH]n3)c4ccccc4"
80261,"COc1ccc(cc1)C(=O)CC(=O)CC(=O)c2ccc(OC)cc2"
80262,"CC(=O)C1=C(OC(=CC1=O)c2ccccc2)c3ccccc3"
80263,"O=C(CC(=O)CC(=O)c1ccccc1)CC(=O)c2ccccc2"
80264,"O=C(CC(=O)c1cccnc1)CC(=O)c2cccnc2"
80265,"CC(=O)C1=C(C)OC(=CC1=O)c2ccccc2"
80266,"CC(=O)C1=C(NC(=CC1=O)c2ccccc2)c3ccccc3"
80267,"CC1CCCC(O)(C1)N2BNB(Cl)NB2Cl"
80268,"O\C(=C/1\C(=Cn2ccc[n+]12)c3ccccc3)\c4ccccc4"
80269,"OC1C[n+]2cccn2C1"
80270,"C(c1ccccc1)[n+]2cccn2Cc3ccccc3"
80271,"NN1C(=O)c2cccc3cccc(C1=O)c23"
80272,"NN1C(=O)c2c(I)c(I)c(I)c(I)c2C1=O"
80273,"CN(C)N1C(=O)c2c(I)c(I)c(I)c(I)c2C1=O"
80274,"CN(C)N1C(=O)C=C(C)C1=O"
80275,"CN(C)N1C(=O)C2C3CC(C=C3)C2C1=O"
80276,"NNC(=O)C1=NNC(=O)C1"
80277,"CS(=O)(=O)OCCC(COS(=O)(=O)C)NC(=O)c1ccccc1"
80281,"COCCCn1c(C)[n+](C)c2C(=O)c3ccccc3C(=O)c12"
80282,"COCCCn1c(C)[n+](Cc2ccc(cc2)[N+](=O)[O-])c3C(=O)c4ccccc4C(=O)c13"
80283,"COCCCn1c(C)nc2c(NC(=N)N)c3ccccc3c(NC(=N)N)c12"
80284,"COCCCn1c(C)[n+](C)c2c(NC(=N)N)c3ccccc3c(NC(=N)N)c12"
80285,"Cc1cc(ccc1\C=N\NC(=O)C(Cc2ccc3OCCOc3c2)c4ccccc4)N(CCCl)CCCl"
80286,"CCOc1ccc(CC(N(CCCl)CCCl)c2ccccc2)cc1"
80287,"CC1(C[Hg]S)COC(C)(C[Hg]S)CO1"
80288,"S[Hg]CC1COC(C[Hg]S)CO1"
80289,"CCOC(=O)C1(CC(C[Hg]OC(=O)C)OC(C[Hg]OC(=O)C)C1)C(=O)OCC"
80290,"CCOC(=O)C1(CC(C[Hg]O[N+](=O)[O-])OC(C[Hg]O[N+](=O)[O-])C1)C(=O)OCC"
80291,"CCOC(=O)C1(CC(C[Hg]Cl)OC(C[Hg]Cl)C1)C(=O)OCC"
80292,"ClCCNC(=O)NC(=O)CCBr"
80293,"CNC(=O)NN(C)C(=O)NC"
80294,"CNC(=O)NNC(=O)N"
80295,"CCCCN(CCCC)C(=O)c1[nH]cnc1[N+](=O)[O-]"
80296,"CC(=O)Nc1c(N=[N+]=[N-])ncn2nnnc12"
80297,"OC(=O)c1ccc(NC(=O)N(CCCl)N=O)cc1"
80298,"Cc1c[n+]([O-])ccc1Cl"
80299,"Cc1ccc(nc1)[N+](=O)[O-]"
80300,"OC(=O)c1c[n+]([O-])ccc1Nc2ccccc2"
80301,"NNc1ccncc1"
80302,"[O-][n+]1ccc2NNC(=O)c2c1"
80303,"CCC1NCCCS1"
80304,"CCCN(CC)CCCS"
80305,"C1CCC2(CC1)NCCCS2"
80306,"SCCCNC1CCCCC1"
80307,"Clc1ccc(cc1)C2NCCCS2"
80308,"CC(NCCCS)c1ccccc1"
80309,"CC(C)(C)C1CCC(CC1)NCCCS"
80310,"O=C1N(C(=O)c2ccccc12)c3ncnc4nc[nH]c34"
80311,"OCC1OC(CC1O)N2C=C(N3CCOCC3)C(=O)NC2=O"
80312,"CN(C)c1ncc(cn1)C(=O)O"
80313,"O=C1c2ccccc2C(=O)c3c1cccc3n4nnc5ccccc45"
80314,"CCOC(=O)c1ccc[n+](C2OC(COC(=O)c3ccccc3)C(OC(=O)c4ccccc4)C2OC(=O)c5ccccc5)c1N"
80315,"CCOC(=O)c1cc(Br)c[n+](c1)C2OC(COC(=O)c3ccccc3)C(OC(=O)c4ccccc4)C2OC(=O)c5ccccc5"
80316,"CSc1ccc[n+](c1)C2OC(COC(=O)c3ccccc3)C(OC(=O)c4ccccc4)C2OC(=O)c5ccccc5"
80317,"Cc1cc(ccc1\C=N\c2ccccc2c3ccc(cc3)[N+](=O)[O-])N(CCCl)CCCl"
80318,"Fc1ccc(NC(=O)N(CCCl)CCCl)cc1"
80319,"Fc1ccc(cc1)C2Nc3cccc4cccc(N2)c34"
80320,"Clc1ccc(cc1)C2Nc3cccc4cccc(N2)c34"
80321,"CC1CN(C(=O)CCCl)c2ccccc2N1C(=O)CCCl"
80322,"CC1CN(C(=O)C=C)c2ccccc2N1C(=O)C=C"
80323,"ClCC(=O)N1CCN(C(=O)CCl)c2c1c3ccccc3c4ccccc24"
80324,"FC(F)(F)C(F)(F)C(F)(F)C(=O)Cc1ccccn1"
80325,"C(Cc1ccncc1)NCCc2ccncc2"
80326,"C(Cc1ccccn1)Cc2ccnc3ccccc23"
80327,"OC1(CNCCC1c2ccccn2)c3ccccc3"
80328,"CCC(=O)C(CCN1CCCCC1)(c2ccccc2)c3ccccn3"
80329,"CCC(=O)Cc1ccc2ccccc2n1"
80330,"CC(=O)NCCc1ccncc1"
80331,"CCC(=O)Cc1cccc(C)n1"
80332,"CC(CCc1ccncc1)(CCc2cccnc2)C(=O)c3ccccc3"
80333,"CCc1ccc(CC(=O)c2ccccc2)nc1"
80334,"CCCC(O)(Cc1cccc(C)n1)Cc2cccc(C)n2"
80335,"CC(=O)C(C)(C)CCc1ccccn1"
80336,"FC(F)(F)C(=O)Cc1ccccn1"
80337,"CCOC(=O)C(C)(C)CCc1ccncc1"
80338,"C(Cc1ccccn1)OC2CCCCC2"
80339,"FC(F)(F)C(F)(F)C(=O)Cc1ccccn1"
80340,"CC(C)(CCc1ccccn1)C#N"
80341,"C(Cc1ccncc1)NC2CCCCC2"
80342,"Nc1ncnc2c1ncn2[C@H]3CC[C@@H](CO)C3"
80343,"CCOC(=O)CCC(NC(=O)c1ccc(cc1)\N=N\N(C)C)C(=O)OCC"
80344,"CCCCN(C)N=Nc1ccc(CCCC(=O)OCC)cc1"
80345,"Nc1nc[nH]c1C(=O)N2CCCCC2"
80346,"ClCCN(N=O)C(=O)NC1=CNC(=O)NC1=O"
80347,"CNC(=O)NC1=CN(C)C(=O)N(C)C1=O"
80348,"ClCCNC(=O)Nc1cc(Cl)ccc1Cl"
80349,"ClCCNC(=O)NC1=CNC(=O)NC1=O"
80350,"ClCCNC1=NCCO1"
80351,"ClCCNC(=O)Nc1ccc(NC(=O)NCCCl)cc1"
80352,"ClCCNC(=O)NC1CCCCC1"
80353,"Clc1ccccc1NC(=O)N2CC2"
80354,"Clc1cccc(NC(=O)N2CC2)c1"
80355,"Nc1ncnc2no[n+]([O-])c12"
80357,"O=C(Nc1ccc(cc1)C2=NCCN2)c3ccc(CNc4ccc(cc4)C5=NCCN5)cc3"
80362,"O=C(Nc1ccc(cc1)C2=NCCCN2)c3ccc(nc3)C(=O)Nc4ccc(cc4)C5=NCCCN5"
80363,"CC1NC(=NC1C)c2ccc(NC(=O)c3ccc(cc3)C(=O)Nc4ccc(cc4)C5=NC(C)C(C)N5)cc2"
80365,"[Co].CC(CNC(=O)CCC1(C)C(CC(=O)N)C2N/C/1=C(/C)\C3=N\C(=C/C4=N\C(=C(\C)/C5=NC2(C)C(C)(CC(=O)N)C5CCC(=O)N)\C(C)(CC(=O)N)C4CCC(=O)N)\C(C)(C)C3CCC(=O)N)OP(=O)(O)OC6C(O)C(OC6CO)n7cnc8cc(C)c(C)cc78.C#N"
80366,"CC(=O)c1ccc(Br)s1"
80367,"Cc1ccsc1C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F"
80368,"Cc1cc(C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(C)s1"
80369,"CC(C(=O)c1cc(C)sc1C)C(=O)C(F)(F)F"
80370,"CC(C(=O)c1cccs1)C(=O)C(F)(F)F"
80371,"CC(=O)CC(=O)c1cccs1"
80372,"Cc1ccc(s1)C(=O)CC(=O)C(F)(F)F"
80373,"CCC(=O)c1ccc(Br)s1"
80374,"Cc1cc(C(=O)CC(=O)C(F)(F)F)c(C)s1"
80375,"CC(C(=O)c1ccc(C)s1)C(=O)C(F)(F)F"
80376,"CCCC(=O)c1ccc(C)s1"
80377,"FC(F)(F)C(=O)CC(=O)c1ccc(Br)s1"
80378,"Cc1ccsc1C(=O)CC(=O)C(F)(F)F"
80379,"CCCC(=O)c1sccc1C"
80380,"CCC(=O)c1ccc(Cl)s1"
80381,"Clc1ccc(cc1)C(=O)CC(=O)c2cccs2"
80382,"Cc1ccc(s1)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F"
80383,"FC(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)c1ccc(Cl)s1"
80384,"CCCC(=O)CC(=O)c1cccs1"
80385,"FC(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)c1ccc(Br)s1"
80386,"CC(=O)c1cc(C)cs1"
80387,"CC(=O)c1ccc(I)s1"
80388,"CCC(=O)c1sccc1C"
80389,"CCC(=O)CC(=O)c1cccs1"
80390,"CC(C)C(=O)CC(=O)c1cccs1"
80391,"CCCCCC(=O)CC(=O)c1cccs1"
80392,"CCCC(=O)c1cc(C)cs1"
80393,"CCCC(=O)c1ccc(Br)s1"
80394,"COc1ccc(cc1)C(=O)CC(=O)c2cccs2"
80395,"CCC(=O)c1csc2ccccc12"
80396,"FC(F)(F)C(=O)CC(=O)c1csc2ccccc12"
80397,"FC(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)c1csc2ccccc12"
80398,"Cc1oc(C)c(c1)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F"
80399,"CCC(=O)c1cc(C)oc1C"
80400,"CCCC(=O)c1oc(C)cc1C"
80401,"CCCC(=O)c1oc(C)cc1"
80402,"CC(C(=O)c1coc(C)c1)C(=O)C(F)(F)F"
80403,"CC(C(=O)c1cc(C)oc1C)C(=O)C(F)(F)F"
80404,"CC(=O)c1oc(C)cc1"
80405,"Cc1oc(C)c(c1)C(=O)CC(=O)C(F)(F)F"
80406,"CC(C)CC(=O)CC(=O)c1occc1"
80407,"FC(F)(F)C(=O)CC(=O)c1coc2ccccc12"
80408,"FC(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)c1oc2ccccc2c1"
80409,"CC(=O)c1ccoc1C(=O)c2ccccc2"
80410,"OC(=O)CCCC(=O)c1occc1"
80411,"Ic1ccc(I)s1"
80412,"OC(=O)CCCC(=O)c1cccs1"
80413,"C\C(=C/C(=O)c1ccc(Cl)s1)\c2ccc(Cl)s2"
80414,"O=C(C1C=C(OC1=O)c2ccccc2)c3ccccc3"
80415,"O=C(CC(=O)c1cccs1)c2cccs2"
80416,"CCOC(=O)CC(=O)c1cccs1"
80417,"CCC(CCC#N)(CCC#N)C(=O)c1oc(C)cc1"
80418,"CCC(CCC#N)C(=O)c1ccc(C)s1"
80419,"Cc1ccc(s1)C(=O)C(C)(CCC#N)CCC#N"
80420,"CCC(CCC#N)(CCC#N)C(=O)c1cccs1"
80421,"O=C(c1cccs1)C(CCC#N)(CCC#N)CCC#N"
80422,"CCC(CCC#N)C(=O)c1cccs1"
80423,"Cc1ccc(s1)C(=O)C(CCC#N)(CCC#N)CCC#N"
80424,"CCOC(=O)C(CCC#N)(CCC#N)C(=O)c1occc1"
80425,"Cc1oc(C)c(c1)C(=O)C(CCC#N)CCC#N"
80426,"Cc1oc(cc1)C(=O)C(CCC#N)(CCC#N)CCC#N"
80427,"CCC(CCC#N)C(=O)c1oc(C)cc1"
80428,"Cc1oc(cc1)C(=O)C(C)(CCC#N)CCC#N"
80429,"CC(CCC#N)C(=O)c1cc(C)oc1C"
80430,"FC(F)(F)C(=O)CC(=O)c1cc2ccccc2s1"
80431,"CC(C(=O)c1oc(C)cc1)C(=O)C(F)(F)F"
80432,"CCC(CCC#N)(CCC#N)C(=O)c1ccc(C)s1"
80433,"CC(C)c1ccc(cc1)C(=O)OC(=O)c2ccc(cc2)C(C)C"
80434,"CC1CCc2c(C)ccc(C)c2C1=O"
80435,"CC1CCc2c(C)ccc(C)c2C1"
80436,"CC1CCc2c(C)ccc(C)c2C1O"
80437,"OC1(CCc2ccccc2)CCCCC1"
80438,"COc1ccc(cc1OC)C2C3COC(=O)C3Cc4c2cc(OC)c(OC)c4S(=O)(=O)OC"
80439,"C(COCCOCC1CO1)OCCOCC2CO2"
80442,"Nc1nc(N)c2cc(NCc3ccc(Br)cc3)ccc2n1"
80443,""
80445,"Nc1nc(N)c2cc(NCc3ccccc3Cl)ccc2n1"
80459,"OC(=O)C(CSCc1ccccc1)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)OCc4ccccc4"
80465,"Cc1[n+](C)c2C(=O)c3ccccc3C(=O)c2n1Cc4ccccc4"
80466,"CC(C)Cn1c(C)[n+](C)c2C(=O)c3ccccc3C(=O)c12"
80467,"CC(C)C[n+]1c(C)n(CC(=O)c2ccc(cc2)[N+](=O)[O-])c3C(=O)c4ccccc4C(=O)c13"
80469,"CC(C)n1c(\C=C\c2ccccc2)[n+](C)c3C(=O)c4ccccc4C(=O)c13"
80475,"Nc1cccc(N)c1N"
80479,"COc1ccc2C(=O)C(=C(Oc2c1)c3ccccc3)C"
80480,"Oc1ccc(Cl)c2OC(=CC(=O)c12)c3ccccc3.Oc4c(Cl)ccc5OC(=CC(=O)c45)c6ccccc6"
80490,"CC(C)(Cc1ccc(Cl)cc1)NC=O"
80501,"Nc1ncnc2c1ncn2CCCCCCn3cnc4c(N)ncnc34"
80503,""
80504,"ClN(Cl)S(=O)(=O)c1ccccc1"
80505,"ClC1=C(Cl)C2(Cl)C3OC3C1(Cl)C2(Cl)Cl"
80506,"C1C2C=CC1C3OC23"
80507,"O\C=C\C(=O)c1ccccc1"
80508,"CCOC(=O)c1ccc(Cl)cc1.CCOC(=O)c2ccccc2Cl"
80509,"CC(=O)OCC1CC2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl"
80510,"Cc1ccc(cc1)C(C)(C)O.Cc2cccc(c2)C(C)(C)O"
80511,"Cc1cccc(c1)C(C)(C)O"
80512,"CC1(C)[C@@H]2CC[C@]1(C)C(=O)OC2=O"
80513,"CCN(CC)C(=O)N1CCN(C)CC1"
80514,"I[I+]I.[I+](c1ccccc1)c2ccccc2"
80515,"CC1(C)[C@@H]2CC[C@]1(C)[C@H](C2)OC(=O)C(F)(F)F"
80516,"CC(OC(=O)C)C(O)Cc1ccccc1"
80517,"CCCO[C@@H]1C[C@H]2CC[C@@]1(C)C2(C)C"
80518,"CCCC(C)C1(CCCCC1)C(=O)OCCN(CC)CC"
80519,"Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN4CCCCC4"
80520,"CCN(CC)Cc1cc(Nc2ccnc3ccc(C)cc23)ccc1O"
80521,"CCCCCCCCC(O)C(O)CCCCCCCC(=O)OCCCC"
80522,"CC(C)CCN(CCCNCCCN(CCC(C)C)CCC(C)C)CCC(C)C"
80523,"C(c1nnc2ccccn12)c3nnc4ccccn34"
80524,"Cc1cccn2nc(C)nc12"
80525,"Cc1ccc2nc(C)nn2c1"
80526,"O=C(N\N=C/1\NC=CC=C1)C(=O)N\N=C/2\NC=CC=C2"
80527,"C\C(=N/N=C\1/NC=CC=C1)\c2ccccc2"
80528,"CCC\C(=N\N=C/1\NC=CC=C1)\C"
80529,"CCCC\C(=N/N=C\1/NC=CC=C1)\CC"
80530,"CC(C)C\C(=N\N=C/1\NC=CC=C1)\C"
80531,"N1C=CC=C/C/1=N/N=C(c2ccccc2)c3ccccc3"
80532,"CC(C)\C(=N/N=C\1/NC=CC=C1)\C"
80533,"CCCCC\C(=N/N=C\1/NC=CC=C1)\C"
80534,"CC\C(=N\N=C/1\NC=CC=C1)\C"
80535,"N=C(Nc1nnc(s1)c2ccccc2)c3ccccc3"
80536,"S=C1Nn2cnnc2S1"
80537,"Cc1ncsc1\C=N\NC(=S)N"
80538,"Fc1ccc(NC(=S)Nc2ccc(Cl)cc2)cc1"
80539,"Cc1ccc(cc1)[As]2[As]([As]([As]([As]([As]2c3ccc(C)cc3)c4ccc(C)cc4)c5ccc(C)cc5)c6ccc(C)cc6)c7ccc(C)cc7"
80540,"O=C1NC(=O)C(C(=O)N1)(c2ccccc2)c3ccccc3"
80543,"CC1(C(=O)NC(=O)NC1=O)c2ccccc2"
80551,"O=C1CCN(Cc2ccccc2)C(=O)N1c3ccccc3"
80560,"CN1CC(=O)NC1=O"
80561,"COc1ccc2c(CC(O)C2(N3CCNCC3)c4ccccc4)c1"
80562,"OC1Cc2ccccc2C1(N3CCN(CC3)C4(C(O)Cc5ccccc45)c6ccccc6)c7ccccc7"
80563,"ClCCN1CCN(CC1)C2C(Cl)Cc3ccccc23"
80564,"CCOC(=O)c1ccc(NC2C(O)Cc3ccccc23)cc1"
80565,"CS(=O)(=O)OC1Cc2ccccc2C1"
80566,"CO[C@H]1O[C@H]2CC(=O)CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13"
80567,"OC1Cc2ccccc2C1NCC(=O)O"
80568,"COc1cc2CCC(=O)c2cc1OC(=O)C"
80569,"CCOC(=O)c1ccc(NC2c3ccccc3CC2(C)O)cc1"
80570,"CC(C)NC(=O)c1ccc(NC2C(O)Cc3ccccc23)cc1"
80571,"CC(Cl)CNC1C(O)Cc2ccccc12"
80572,"CC1CN1C2C(O)Cc3ccccc23"
80573,"OC1CCc2cc(OCc3ccccc3)ccc12"
80574,"COc1cc2CC=Cc2cc1OCc3ccccc3"
80575,"COc1cc2CCC(O)c2cc1OCc3ccccc3"
80576,"N#Cc1ccc(NC2CCc3ccccc23)cc1"
80577,"CN(C)C(=O)c1ccc(NC2C(O)Cc3ccccc23)cc1"
80578,"OC1Cc2ccccc2C1Nc3ccc(cc3)C(=O)O"
80579,"OCCNC1C(O)Cc2ccccc12"
80580,"COc1ccc2C(O)CCc2c1"
80581,"COc1cc2CCC(=O)c2cc1OCc3ccccc3"
80582,"[Cu+2].SC(=S)N1CCOCC1"
80583,"NC(=O)NC(=O)Nc1ccc(Cl)cc1Cl"
80584,"NC(=O)NC(=O)Nc1cc(Cl)ccc1Cl"
80585,"CS(=O)(=O)OCCC(N)COC(=O)c1ccccc1"
80588,"O=C(NC1CCCCC1)Nc2ccccc2"
80589,"CN(NC(=O)N(C)N=O)C(=O)N(C)N=O"
80590,"O=NN(C1CCCCC1)C(=O)NC2CCCCC2"
80591,"ClCCNC(=O)Nc1cccc(Cl)c1"
80592,"ClCCNC(=O)Nc1ccccc1Cl"
80593,"ClCCN(N=O)C(=O)Nc1cccc(Cl)c1"
80594,"ClCCN(N=O)C(=O)Nc1ccccc1Cl"
80595,"OC(=O)CCCC[C@H]1SC[C@@H]2[C@H]1NC(=O)N2N=O"
80596,"CS(=O)(=O)c1cc(ncn1)N2CCOCC2"
80597,"CCOC(=O)C(=O)Cc1cc(OCC)nc(OCC)n1"
80598,"CCOC(=O)\C(=N/O)\Cc1cc(OCC)nc(OCC)n1"
80599,"OC(c1ccccc1)c2nc3ncncc3[nH]2"
80600,"OC(=O)CNc1ccccc1C(=O)O"
80601,"Cc1nc(OCc2ccccc2)cc(OCc3ccccc3)n1"
80604,"CS(=O)(=O)OC(C(O)CO)C(OS(=O)(=O)C)C(O)CO"
80605,"CC(=O)OCC(OC(=O)C)C(OS(=O)(=O)C)C(OS(=O)(=O)C)C(COC(=O)C)OC(=O)C"
80606,"CCN(Cc1ccc(Cl)cc1)c2ncccn2"
80607,"CCN(Cc1ccccc1)c2ncccn2"
80608,"CCN(CC1CCCCC1)c2ccccn2"
80609,"CCN(N(CC)c1ccc(OC)cc1)c2ccc(OC)cc2"
80610,"C(C1CCCCC1)N(Cc2ccccc2)c3ccccn3"
80612,"COc1ccc(cc1)C(CS(=O)C)C(c2ccccc2)c3ccccc3"
80613,"C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1C\C(=N/O)\C2=O"
80614,"CC12CC=CCC1CCC3C2CCC4(C)C3CCC4=O"
80615,"CO[C@H]1C(=O)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"
80616,"C[C@]12CC[C@H]3[C@@H](CCc4cc(OCC=C)ccc34)[C@@H]1C[C@@H](O)C2"
80617,"C(SC1=NCCN1)c2ccc(CSC3=NCCN3)cc2"
80618,"C[C@@H]1C[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1C(=O)C"
80620,"CC\C(=C(/CC)\c1ccc(N)cc1)\c2ccccc2"
80621,"CC12CCC3C(CCC4=CC(=O)CCC34)C1CCCC2O.CC56CCC7C(CCC8=CC(=O)CCC78)C5CCCC6O"
80622,"COC1=CCC2=C(CCC3C2CCC4(C)C(O)CCCC34)C1"
80623,"CC(=O)[C@@]12OC(C)(O[C@@H]1C[C@H]3[C@@H]4C[C@H]5OC[C@@]6(CCC(=O)C=C56)[C@H]4CC[C@]23C)c7ccccc7"
80624,"CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3C=C2C1"
80625,"CC(=O)Oc1ccc2C(=C(c3ccc(F)cc3)C(C)(C)Oc2c1)C"
80626,"CCC1=C(c2ccc(OC)cc2)C(C)(C)Oc3cc(O)ccc13"
80627,"CC(=O)SC[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C"
80628,"C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2CC#N"
80629,"COc1ccc(cc1)C2=C(c3ccc(OC)cc3)C(C)(C)Oc4cc(OC(=O)C)ccc24"
80630,"CCCCC1(CCCC)Oc2cc(OC(=O)C)ccc2C(=C1c3ccc(OC)cc3)C"
80631,"ClC(Cc1ccccc1)C#N"
80633,"O=C1NCCN1c2ccccc2"
80634,"O=NN1CCN(C1=O)c2ccccc2"
80635,"O=NN(C1CCCCC1)C(=O)Nc2ccccc2"
80636,"COC(=O)CCC(NC(=O)NCCCl)C(=O)OC"
80637,"CCOC(=O)CCCc1ccc(cc1)N=NN(C)C"
80638,"CNC(=O)Nc1nc[nH]c1C(=O)OC"
80639,"Clc1cccc(Cl)c1C[N+]23CN4CN(CN(C4)C2)C3"
80640,"Brc1ccc(C[N+]23CN4CN(CN(C4)C2)C3)cc1"
80641,"Ic1ccccc1C[N+]23CN4CN(CN(C4)C2)C3"
80642,"NCC#C"
80643,"OC(CF)CCl"
80644,"CCOC(=O)C(=O)Cl"
80645,"CNC(=O)C(=O)NC"
80646,"BrBr"
80647,"NN1CCCC1"
80648,"CC(O)(CC(=O)O)C(=O)O"
80649,"CN1CCN(N)CC1"
80650,"OC(=O)c1cnc(cn1)C(=O)O"
80651,"Oc1ccc(cc1O)[N+](=O)[O-]"
80652,"C#CCNCC#C"
80653,"COC(=O)C(O)C(O)C(O)CO"
80654,"Cc1c(cc(c(N)c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]"
80655,"Cc1ccccc1S"
80656,"ON=C1CCCCCC1"
80657,"Cc1cccc(Cl)c1C#N"
80658,"[O-][N+](=O)c1ccc2CCNc2c1"
80659,"COc1cccc(O)c1OC"
80660,"O=COC1CCCCCC1"
80661,"CCNC1(CCNCC1)C(=O)N"
80662,"NC(Cc1cc(c(O)c(c1)[N+](=O)[O-])[N+](=O)[O-])C(=O)O"
80663,"N#CCCNc1ccccc1"
80664,"NC1CC1c2ccccc2"
80665,"NCCCN1CCN(CCO)CC1"
80666,"CC1=CC(=O)Oc2cccc(O)c12"
80667,"ClC(=O)[C@@H]1C[C@H]1c2ccccc2"
80668,"O=C=N[C@@H]1C[C@H]1c2ccccc2"
80669,"CC(C#N)C(=O)c1ccccc1"
80670,"Cc1cc(on1)c2ccccc2"
80671,"COc1ccccc1CCCBr"
80672,"CCOC(=O)NOCc1ccccc1"
80673,"CC(CS)C1CCC(C)C(S)C1"
80674,"O=C1N(OCC#C)C(=O)c2ccccc12"
80675,"COc1ccc2ncc(C(=O)O)c(O)c2c1"
80676,"COc1cccc2c(O)c(cnc12)C(=O)O"
80677,"CCOC(=O)Cc1cccc(C)c1"
80678,"C1CC(CCN1)Nc2ccccc2"
80679,"O=C1OC(=O)c2c3C(=O)OC(=O)c3c4C(=O)OC(=O)c4c12"
80680,"N#CC(C1CCNCC1)c2ccccc2"
80681,"CN(C)CCC(=O)c1c[nH]c2ccccc12"
80682,"O=C1CCCCCC1c2ccccc2"
80683,"COC(=O)C(CCCNC(=N)N)NS(=O)(=O)c1ccc(C)cc1"
80684,"CCCCCCCCCCC1CC(=O)OC1=O"
80685,"O=C1N(OCc2ccccc2)C(=O)c3ccccc13"
80686,"CC1(C)SC(CNC(=O)Cc2ccccc2)NC1C(=O)O"
80687,"COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3"
80688,"BrCCC(C#N)(c1ccccc1)c2ccccc2"
80689,"Cc1cc2nc([nH]c2cc1C)C(O)c3ccccc3"
80690,"OC(=O)C1(CCN(Cc2ccccc2)CC1)c3ccccc3"
80691,"CCCCC(CC)C(=O)O[Sn](CCCC)(CCCC)CCCC"
80692,"N#CCC(c1ccccc1)(c2ccccc2)c3ccccc3"
80693,"CN(C)c1ccc(cc1)C2=C3C=C(O)C(=O)C=C3Oc4cc(O)c(O)cc24"
80694,"c1ccc2c(c1)ccc3nc4c5cccc6cccc(c4nc23)c56"
80695,"O=C1C(C(=C(C1=O)c2ccccc2)c3ccccc3)c4ccccc4"
80696,"C1=CC(=P(c2ccccc2)(c3ccccc3)c4ccccc4)C=C1"
80697,"CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4C[C@H](Br)[C@](O)(C(=O)C)[C@@]4(C)CC(=O)[C@H]23)C1"
